price,desc,loc,bed,bath,gar,sizeFloor,sizeErf,area
1555516,House,Zonnendal,3,1,2,,231,northern-suburbs
1555516,House,Windsor Park Estate,3,2,2,,230,northern-suburbs
1559000,Apartment,Bloubergrant,2,2,2,61,,blouberg
1559000,Apartment,De Velde,2,2,2,96,,somerset-west
1559000,House,Mountview,3,2,1,,247,cape-flats
1560000,Apartment,Burgundy Estate,2,1,2,103,,milnerton
1560000,Apartment,Woodstock,2,1,,65,,cape-town-city
1560000,House,Gordons Bay Central,4,2.5,4,149,,strand-gordon
1560000,Townhouse,Gordons Bay Central,4,3,4,149,,strand-gordon
1565000,Apartment,Cape Town City Centre,1,1,2,49,,cape-town-city
1565000,Apartment,Sandown,2,2,2,,,blouberg
1565000,House,Muizenberg,3,2,2,,261,southern-suburbs
1565000,Apartment,Boston,1,,1,51,,northern-suburbs
1569000,Apartment,Big Bay,2,1,1,,,blouberg
1569000,House,Joubert Park,2,1,1,,329,northern-suburbs
1569000,Apartment,Sandown,2,2,2,100,,blouberg
1569000,House,Normandie,3,2,2,,130,northern-suburbs
1570000,Apartment,Mowbray,1,1,,69,,southern-suburbs
1570000,Apartment,Wynberg Upper,2,1,2,,,southern-suburbs
1570000,Apartment,Lionviham,3,2,2,122,,somerset-west
1570000,Apartment,Parklands North,3,2,2,,,blouberg
1575000,Apartment,Cape Town City Centre,1,1,,53,,cape-town-city
1575000,Apartment,Cape Town City Centre,1,1,1,44,,cape-town-city
1575000,Apartment,Cape Town City Centre,1,1,1,47,,cape-town-city
1575000,Apartment,Kenilworth Upper,1,1,1,47,,southern-suburbs
1575000,Apartment,Claremont,2,1,2,83,,southern-suburbs
1575000,Apartment,Milnerton Central,2,1,,62,,milnerton
1575000,Apartment,Strand North,2,1,1,82,,strand-gordon
1575000,House,Woodstock,2,1,,,,cape-town-city
1575000,Townhouse,Vredekloof East,2,1,2.5,,310,northern-suburbs
1575000,House,Table View,3,1,1,88,,blouberg
1575000,Apartment,Century City,,1,1,,,milnerton
1575000,Apartment,Newlands,,1,,41,,southern-suburbs
1575000,House,Fairview Golf Estate,4,1.5,1,,200,strand-gordon
1575000,Apartment,Burgundy Estate,2,2,1,74,,milnerton
1575000,Apartment,Burgundy Estate,2,2,2,73,,milnerton
1575000,Apartment,Parklands North,2,2,1,99,,blouberg
1575000,Townhouse,Langeberg Ridge,2,2,1,,266,northern-suburbs
1575000,House,Parklands,3,2,2,,176,blouberg
1575000,House,Table View,3,2,2,,176,blouberg
1575000,House,Table View,3,2,2,,185,blouberg
1575000,House,Whispering Pines,3,2,6,,496,strand-gordon
1575000,Townhouse,Table View,3,2,1,87,,blouberg
1575000,House,Muizenberg,3,2,2,,250,southern-suburbs
1575000,House,Muizenberg,3,2,2,,254,southern-suburbs
1575000,House,Richwood,3,3,8,,550,milnerton
1575002,House,Table View,3,2,2,,182,blouberg
1576221,House,Zonnendal,3,2,2,,242,northern-suburbs
1578000,Apartment,Strand North,2,1,1,72,,strand-gordon
1579000,Apartment,Burgundy Estate,2,2,2,86,,milnerton
1579000,Apartment,Sitari Country Estate,2,2,,82,,somerset-west
1579000,Apartment,Sitari Country Estate,2,2,2,,,somerset-west
1579000,Townhouse,Buhrein,3,2,1,,232,northern-suburbs
1579000,House,Wavecrest,5,4,2,,334,cape-flats
1580000,Apartment,West Beach,0.5,1,1,42,,blouberg
1580000,Apartment,Century City,1,1,,,,milnerton
1580000,Apartment,West Beach,1,1,1,,,blouberg
1580000,Apartment,Big Bay,2,1,1,70,,blouberg
1580000,Townhouse,Mowbray,2,1,1,,,southern-suburbs
1580000,Apartment,West Beach,2,2,,83,,blouberg
1580000,Apartment,West Beach,2,2,2,88,,blouberg
1580000,Apartment,Bloubergrant,3,2,1,100,,blouberg
1580000,House,Buhrein,3,2,2,,322,northern-suburbs
1580000,House,Parklands,3,2,3,,275,blouberg
1580000,House,Woodstock,3,2,,,127,cape-town-city
1580000,Townhouse,Protea Heights,3,2,2,,176,northern-suburbs
1580275,Apartment,Plumstead,2,1,,66,,southern-suburbs
1580307,House,Kraaifontein East,3,2,2,,248,northern-suburbs
1585000,Apartment,Bloubergrant,1,1,2,39,,blouberg
1585000,Apartment,Claremont Upper,1,1,2,41,,southern-suburbs
1585000,Apartment,West Beach,1,1,1,55,,blouberg
1585000,Apartment,Big Bay,2,1,1,70,,blouberg
1585000,Apartment,Harbour Island,2,1,1,72,,strand-gordon
1585000,Townhouse,Mowbray,2,1,1,,69,southern-suburbs
1585000,House,Richwood,3,1,3,,498,milnerton
1585000,House,Woodstock,3,1,,,91,cape-town-city
1585000,Apartment,Bloubergstrand,,1,1,39,,blouberg
1585000,Apartment,Richwood,2,2,2,104,,milnerton
1585000,Apartment,Gordon Strand Estate,3,2,1,120,,strand-gordon
1585000,House,Muizenberg,3,2,1,,262,southern-suburbs
1587000,Apartment,Strand North,2,1,1,82,,strand-gordon
1589500,House,Mountainside,3,2,4,,302,strand-gordon
1590000,Apartment,Cape Town City Centre,0.5,1,,43,,cape-town-city
1590000,Apartment,Cape Town City Centre,0.5,1,1,28,,cape-town-city
1590000,Apartment,Sea Point,0.5,1,,42,,atlantic-seaboard
1590000,Apartment,Woodstock,0.5,1,1,41,,cape-town-city
1590000,Apartment,Bloubergstrand,1,1,1,61,,blouberg
1590000,Apartment,Century City,1,1,1,54,,milnerton
1590000,Apartment,Claremont,1,1,1,,,southern-suburbs
1590000,Apartment,Gardens,1,1,1,53,,cape-town-city
1590000,Apartment,Green Point,1,1,,,,atlantic-seaboard
1590000,Apartment,Harbour Island,1,1,1,62,,strand-gordon
1590000,Apartment,Harbour Island,1,1,1,80,,strand-gordon
1590000,Apartment,Muizenberg,1,1,1,55,,southern-suburbs
1590000,Apartment,Harbour Island,2,1,1,106,,strand-gordon
1590000,Apartment,Rosebank,2,1,,41,,southern-suburbs
1590000,Apartment,Sonkring,2,1,1,60,,northern-suburbs
1590000,Apartment,Zonnebloem,2,1,1,59,,cape-town-city
1590000,House,Parklands North,2,1,3,,176,blouberg
1590000,Apartment,Gardens,,1,,42,,cape-town-city
1590000,Apartment,Kenilworth,2,2,,56,,southern-suburbs
1590000,Apartment,Somerset West Central,2,2,2,,,somerset-west
1590000,Apartment,Van Ryneveld,2,2,1,82,,strand-gordon
1590000,Apartment,Dobson,3,2,,120,,strand-gordon
1590000,House,Parklands,3,2,4,,332,blouberg
1590000,House,Wavecrest,3,2,1,,356,cape-flats
1590000,House,Peerless Park North,5,3,3,,495,northern-suburbs
1590000,Townhouse,Bracken Heights,3,,2,110,,northern-suburbs
1594000,House,Parklands North,2,1,2,,175,blouberg
1594000,Townhouse,The Crest,2,1,1,,86,northern-suburbs
1595000,Apartment,Cape Town City Centre,0.5,1,1,,,cape-town-city
1595000,Apartment,Cape Town City Centre,0.5,1,1,43,,cape-town-city
1595000,Apartment,Century City,0.5,1,1,48,,milnerton
1595000,Apartment,Fresnaye,0.5,1,,44,,atlantic-seaboard
1595000,Apartment,Sea Point,0.5,1,,25,,atlantic-seaboard
1595000,Apartment,Sea Point,0.5,1,,33,,atlantic-seaboard
1595000,Apartment,Sea Point,0.5,1,,36,,atlantic-seaboard
1595000,Apartment,Sea Point,0.5,1,,37,,atlantic-seaboard
1595000,Apartment,Sea Point,0.5,1,1,33,,atlantic-seaboard
1595000,Apartment,Tamboerskloof,0.5,1,,44,,cape-town-city
1595000,Apartment,Vredehoek,0.5,1,1,45,,cape-town-city
1595000,Apartment,Bloubergrant,1,1,2,48,,blouberg
1595000,Apartment,Cape Town City Centre,1,1,,33,,cape-town-city
1595000,Apartment,Cape Town City Centre,1,1,,43,,cape-town-city
1595000,Apartment,Cape Town City Centre,1,1,,44,,cape-town-city
1595000,Apartment,Cape Town City Centre,1,1,,46,,cape-town-city
1595000,Apartment,Cape Town City Centre,1,1,,48,,cape-town-city
1595000,Apartment,Cape Town City Centre,1,1,1,40,,cape-town-city
1595000,Apartment,Cape Town City Centre,1,1,1,45,,cape-town-city
1595000,Apartment,Cape Town City Centre,1,1,1,48,,cape-town-city
1595000,Apartment,Cape Town City Centre,1,1,1,50,,cape-town-city
1595000,Apartment,Cape Town City Centre,1,1,1,61,,cape-town-city
1595000,Apartment,Century City,1,1,,48,,milnerton
1595000,Apartment,Century City,1,1,,53,,milnerton
1595000,Apartment,Century City,1,1,1,48,,milnerton
1595000,Apartment,Century City,1,1,1,50,,milnerton
1595000,Apartment,Century City,1,1,1,51,,milnerton
1595000,Apartment,Claremont Upper,1,1,1,43,,southern-suburbs
1595000,Apartment,Foreshore,1,1,,54,,cape-town-city
1595000,Apartment,Green Point,1,1,1,37,,atlantic-seaboard
1595000,Apartment,Rondebosch,1,1,,47,,southern-suburbs
1595000,Apartment,Rondebosch,1,1,1,50,,southern-suburbs
1595000,Apartment,Rosebank,1,1,1,70,,southern-suburbs
1595000,Apartment,Sea Point,1,1,,47,,atlantic-seaboard
1595000,Apartment,Sea Point,1,1,,56,,atlantic-seaboard
1595000,Apartment,Sea Point,1,1,1,33,,atlantic-seaboard
1595000,Apartment,Sea Point,1,1,1,51,,atlantic-seaboard
1595000,Apartment,Pinelands,1,1,1,53,,northern-suburbs
1595000,Apartment,Big Bay,2,1,1,,,blouberg
1595000,Apartment,Big Bay,2,1,1,64,,blouberg
1595000,Apartment,Big Bay,2,1,2,64,,blouberg
1595000,Apartment,Big Bay,2,1,2,69,,blouberg
1595000,Apartment,Bloubergstrand,2,1,1,64,,blouberg
1595000,Apartment,Claremont Upper,2,1,1,59,,southern-suburbs
1595000,Apartment,Claremont Upper,2,1,1,74,,southern-suburbs
1595000,Apartment,Greenways Golf Estate,2,1,1,73,,strand-gordon
1595000,Apartment,Greenways Golf Estate,2,1,2,62,,strand-gordon
1595000,Apartment,Kenilworth Upper,2,1,1,75,,southern-suburbs
1595000,Apartment,Kenilworth,2,1,2,68,,southern-suburbs
1595000,Apartment,Kenilworth,2,1,2,79,,southern-suburbs
1595000,Apartment,Milnerton Central,2,1,1,102,,milnerton
1595000,Apartment,Rondebosch,2,1,1,75,,southern-suburbs
1595000,Apartment,Rondebosch,2,1,1,79,,southern-suburbs
1595000,Apartment,Rosendal,2,1,,72,,northern-suburbs
1595000,Apartment,Rosendal,2,1,3,66,,northern-suburbs
1595000,Apartment,Royal Ascot,2,1,2,,,milnerton
1595000,Apartment,Salt River,2,1,1,64,,southern-suburbs
1595000,Apartment,Simons Town Central,2,1,1,67,,southern-peninsula
1595000,Apartment,Simons Town Central,2,1,1,80,,southern-peninsula
1595000,Apartment,Somerset West Central,2,1,1,90,,somerset-west
1595000,Apartment,Tokai,2,1,1,69,,southern-suburbs
1595000,Apartment,Tyger Waterfront,2,1,1,78,,northern-suburbs
1595000,Apartment,Woodstock,2,1,,80,,cape-town-city
1595000,Apartment,Wynberg Upper,2,1,1,,,southern-suburbs
1595000,Apartment,Wynberg Upper,2,1,1,76,,southern-suburbs
1595000,Apartment,Wynberg,2,1,2,72,,southern-suburbs
1595000,House,Die Wingerd,2,1,2,196,,somerset-west
1595000,House,Hout Bay Heights,2,1,6,,843,southern-peninsula
1595000,House,Plumstead,2,1,2,,244,southern-suburbs
1595000,House,Richwood,2,1,3,,310,milnerton
1595000,House,Sunningdale,2,1,3,,245,blouberg
1595000,House,Sunnydale,2,1,2,,206,southern-peninsula
1595000,Townhouse,Hout Bay Central,2,1,,,92,southern-peninsula
1595000,Apartment,Pinelands,2,1,1,82,,northern-suburbs
1595000,Apartment,Pinelands,2,1,1,90,,northern-suburbs
1595000,House,Northpine,3,1,1,,,northern-suburbs
1595000,House,Woodstock,3,1,,,168,cape-town-city
1595000,House,Woodstock,3,1,,,189,cape-town-city
1595000,House,Woodstock,3,1,1,,186,cape-town-city
1595000,House,Zonnendal,3,1,1,,272,northern-suburbs
1595000,Townhouse,Viking Village,3,1,2,,199,northern-suburbs
1595000,House,Salt River,4,1,,,95,southern-suburbs
1595000,Apartment,Big Bay,,1,1,79,,blouberg
1595000,Apartment,Cape Town City Centre,,1,,42,,cape-town-city
1595000,Apartment,Cape Town City Centre,,1,1,51,,cape-town-city
1595000,Apartment,Gardens,,1,,31,,cape-town-city
1595000,Apartment,Gardens,,1,,40,,cape-town-city
1595000,Apartment,Strand North,,1,1,59,,strand-gordon
1595000,Apartment,Beachfront,1,1.5,1,79,,blouberg
1595000,Apartment,Claremont,2,1.5,2,83,,southern-suburbs
1595000,House,Parklands,3,1.5,4,,325,blouberg
1595000,House,Peerless Park North,3,1.5,3,,496,northern-suburbs
1595000,Apartment,Cape Town City Centre,2,2,1,60,,cape-town-city
1595000,Apartment,De Velde,2,2,3,100,,somerset-west
1595000,Apartment,Fish Hoek,2,2,2,111,,southern-peninsula
1595000,Apartment,Flamingo Vlei,2,2,1,,,blouberg
1595000,Apartment,Royal Ascot,2,2,,77,,milnerton
1595000,Apartment,Royal Ascot,2,2,1,77,,milnerton
1595000,Apartment,Royal Ascot,2,2,1,93,,milnerton
1595000,Apartment,Salt River,2,2,1,79,,southern-suburbs
1595000,Apartment,Strand Central,2,2,1,82,,strand-gordon
1595000,Apartment,Strand South,2,2,1,82,,strand-gordon
1595000,Apartment,Tygerfalls,2,2,1,75,,northern-suburbs
1595000,Apartment,Van Ryneveld,2,2,1,69,,strand-gordon
1595000,House,Heritage Mews,2,2,2,,184,somerset-west
1595000,House,Parklands East,2,2,1,,242,blouberg
1595000,House,Parklands North,2,2,2,,160,blouberg
1595000,House,Royal Ascot,2,2,1,73,,milnerton
1595000,Apartment,Briza,3,2,1,105,,somerset-west
1595000,Apartment,Milnerton Central,3,2,1,105,,milnerton
1595000,Apartment,Milnerton Central,3,2,2,105,,milnerton
1595000,Apartment,Rondebosch,3,2,2,64,,southern-suburbs
1595000,Apartment,Table View,3,2,1,74,,blouberg
1595000,Apartment,West Beach,3,2,1,95,,blouberg
1595000,House,Buhrein,3,2,2,,265,northern-suburbs
1595000,House,Die Bos,3,2,2,,690,strand-gordon
1595000,House,Guldenland,3,2,1,,690,strand-gordon
1595000,House,Langeberg Heights,3,2,4,,322,northern-suburbs
1595000,House,Morgenster,3,2,3,,615,northern-suburbs
1595000,House,Mountview,3,2,5,,250,cape-flats
1595000,House,Parklands,3,2,4,,350,blouberg
1595000,House,Viking Village,3,2,4,,304,northern-suburbs
1595000,House,Windsor Park Estate,3,2,2,,550,northern-suburbs
1595000,House,Zonnendal,3,2,2,,240,northern-suburbs
1595000,Townhouse,Buhrein,3,2,4,,207,northern-suburbs
1595000,Townhouse,Table View,3,2,2,127,,blouberg
1595000,Townhouse,Viking Village,3,2,1,,,northern-suburbs
1595000,Apartment,Bloubergrant,2,2.5,2,118,,blouberg
1595000,Townhouse,Bloubergrant,2,2.5,2,117,,blouberg
1595000,House,Buhrein,3,2.5,2,,207,northern-suburbs
1595000,House,Parklands,3,2.5,2,,150,blouberg
1595000,Townhouse,Parklands,3,2.5,2,122,,blouberg
1595000,Townhouse,Table View,3,2.5,3,127,,blouberg
1595000,House,Viking Village,3,3,2,,200,northern-suburbs
1595000,House,Brooklyn,4,3,3,,374,milnerton
1595000,House,Anchorage Park,5,3,,,502,strand-gordon
1595000,Townhouse,Viking Village,3,,1,,256,northern-suburbs
1598000,House,Penlyn Estate,5,3,1,,,cape-flats
1599000,Apartment,Claremont Upper,1,1,1,54,,southern-suburbs
1599000,Apartment,Woodstock,1,1,,50,,cape-town-city
1599000,Apartment,Big Bay,2,1,1,,,blouberg
1599000,Apartment,Buhrein,2,1,1,,,northern-suburbs
1599000,Apartment,Buhrein,2,1,2,73,,northern-suburbs
1599000,Apartment,Strand Central,2,1,2,80,,strand-gordon
1599000,House,Faerie Knowe,2,1,4,,650,southern-peninsula
1599000,House,Vredekloof,3,1,2,,286,northern-suburbs
1599000,Apartment,Briza,2,1.5,1,110,,somerset-west
1599000,Apartment,Kenilworth,2,2,2,61,,southern-suburbs
1599000,Apartment,Tyger Valley,2,2,1,108,,northern-suburbs
1599000,Apartment,Tyger Valley,2,2,2,112,,northern-suburbs
1599000,Apartment,Tyger Waterfront,2,2,2,96,,northern-suburbs
1599000,House,Parklands,2,2,3,,242,blouberg
1599000,House,Victoria Park,2,2,2,,300,somerset-west
1599000,Townhouse,Brackenfell South,2,2,1,,176,northern-suburbs
1599000,Apartment,Mall Interchange,3,2,1,131,,somerset-west
1599000,Apartment,Royal Ascot,3,2,2,99,,milnerton
1599000,Apartment,Somerset West Central,3,2,,108,,somerset-west
1599000,House,Langeberg Heights,3,2,1,,250,northern-suburbs
1599000,House,Mandalay,3,2,4,,540,cape-flats
1599000,House,Parklands,3,2,1,,339,blouberg
1599000,House,Table View,3,2,1,,115,blouberg
1599000,House,Table View,3,2,2,,170,blouberg
1599000,House,Zonnendal,3,2,1,,296,northern-suburbs
1599000,Townhouse,Ottery,3,2,4,,112,southern-suburbs
1599000,Townhouse,Table View,3,2,1,127,,blouberg
1599000,House,Bothasig,4,2,1.5,,,milnerton
1599000,Townhouse,Table View,3,3,2,126,,blouberg
1599000,Apartment,Sea Point,0.5,,,64,,atlantic-seaboard
1599000,Apartment,Claremont,1,,1,53,,southern-suburbs
1599001,House,Parklands North,2,2,2,,165,blouberg
1599061,Apartment,Diep River,2,1,,66,,southern-suburbs
1599900,Apartment,Langeberg Ridge,2,1,2,,,northern-suburbs
1599999,Apartment,Zonnebloem,2,1,1,65,,cape-town-city
1599999,House,Parklands North,2,1,1,,176,blouberg
1599999,Apartment,Table View,3,2,2,,,blouberg
1600000,Apartment,Sea Point,0.5,1,,44,,atlantic-seaboard
1600000,Apartment,Sea Point,0.5,1,1,,,atlantic-seaboard
1600000,Apartment,Cape Town City Centre,1,1,,42,,cape-town-city
1600000,Apartment,Cape Town City Centre,1,1,1,38,,cape-town-city
1600000,Apartment,Cape Town City Centre,1,1,1,43,,cape-town-city
1600000,Apartment,Rondebosch,1,1,,45,,southern-suburbs
1600000,Apartment,Rondebosch,1,1,1,45,,southern-suburbs
1600000,Apartment,Rondebosch,1,1,1,79,,southern-suburbs
1600000,Apartment,Rondebosch,1,1,1,81,,southern-suburbs
1600000,Apartment,Three Anchor Bay,1,1,1,37,,atlantic-seaboard
1600000,Apartment,Vredehoek,1,1,1,46,,cape-town-city
1600000,Apartment,Woodstock,1,1,1,42,,cape-town-city
1600000,Apartment,Zonnebloem,1,1,1,38,,cape-town-city
1600000,Apartment,Bloubergrant,2,1,4,76,,blouberg
1600000,Apartment,Diep River,2,1,1,85,,southern-suburbs
1600000,Apartment,Kenilworth,2,1,1,83,,southern-suburbs
1600000,Apartment,Rondebosch,2,1,2,87,,southern-suburbs
1600000,Apartment,Simons Town Central,2,1,1,67,,southern-peninsula
1600000,Apartment,Zonnebloem,2,1,1,63,,cape-town-city
1600000,Apartment,Muizenberg,2,1,2,,,southern-suburbs
1600000,Apartment,Pinelands,2,1,1,,,northern-suburbs
1600000,Apartment,Pinelands,2,1,1,96,,northern-suburbs
1600000,Apartment,Kenilworth,3,1,2,67,,southern-suburbs
1600000,House,Southfield,3,1,2,,210,southern-suburbs
1600000,House,Strand North,3,1,1,,,strand-gordon
1600000,House,Summer Greens,3,1,2,,,milnerton
1600000,House,Summer Greens,3,1,2,,281,milnerton
1600000,Apartment,Cape Town City Centre,,1,,43,,cape-town-city
1600000,House,Parklands North,2,1.5,1,,160,blouberg
1600000,Apartment,Table View,3,1.5,1,74,,blouberg
1600000,Apartment,Sitari Country Estate,2,2,2,84,,somerset-west
1600000,Apartment,Somerset West Central,2,2,2,88,,somerset-west
1600000,Apartment,Strand Central,2,2,1,73,,strand-gordon
1600000,Apartment,Van Ryneveld,2,2,2,82,,strand-gordon
1600000,Apartment,Waves Edge,2,2,2,,,blouberg
1600000,House,Blouberg Sands,2,2,2,,257,blouberg
1600000,House,Onverwacht,2,2,2,,600,strand-gordon
1600000,House,Parklands North,2,2,2,,160,blouberg
1600000,House,Somerset West Central,2,2,1,,115,somerset-west
1600000,Apartment,Beachfront,3,2,1,74,,blouberg
1600000,Apartment,Zonnebloem,3,2,1,75,,cape-town-city
1600000,House,Parklands,3,2,1,,121,blouberg
1600000,House,Table View,3,2,2,,295,blouberg
1600000,House,Surrey Estate,4,2,1,,,cape-flats
1600000,House,Vanguard,4,2,2,,494,cape-flats
1600000,Apartment,Van Ryneveld,2,2.5,2,82,,strand-gordon
1609000,Apartment,Table View,2,2,2,61,,blouberg
1615000,Apartment,Richmond Park,2,2,2,106,,milnerton
1620000,Apartment,Century City,1,1,1,48,,milnerton
1620000,Apartment,Burgundy Estate,2,1,2,71,,milnerton
1620000,Apartment,Gardens,2,1,,72,,cape-town-city
1620000,Apartment,Tyger Waterfront,2,1,2,73,,northern-suburbs
1620000,Apartment,De Velde,2,2,2,,82,somerset-west
1620000,House,Ottery,3,3,2,,113,southern-suburbs
1620000,House,Rome,4,3,4,,731,strand-gordon
1624950,House,Parklands,3,2,3,,270,blouberg
1625000,Apartment,Bantry Bay,1,1,,52,,atlantic-seaboard
1625000,Apartment,Cape Town City Centre,1,1,,64,,cape-town-city
1625000,Apartment,Sea Point,1,1,1,56,,atlantic-seaboard
1625000,Apartment,Kenilworth,2,1,2,82,,southern-suburbs
1625000,Apartment,Plumstead,2,1,1,73,,southern-suburbs
1625000,Apartment,Wynberg Upper,2,1,1,76,,southern-suburbs
1625000,Apartment,Wynberg Upper,2,1,1,85,,southern-suburbs
1625000,House,Sunningdale,2,1,1,,335,blouberg
1625000,Apartment,Pinelands,2,1,1,98,,northern-suburbs
1625000,Apartment,Pinelands,2,1,,84,,northern-suburbs
1625000,House,Parklands,3,2,2,,326,blouberg
1625000,House,Parklands,3,2,4,,369,blouberg
1626000,Apartment,Sea Point,1,1,1,43,,atlantic-seaboard
1629000,Apartment,Lionviham,2,1,1,74,,somerset-west
1629000,House,Buhrein,3,3,2,,269,northern-suburbs
1630000,Apartment,Kenridge,2,1,2,69,,northern-suburbs
1630000,House,Fairview Golf Estate,3,2,3,,528,strand-gordon
1635000,Apartment,Muizenberg,2,2,,98,,southern-suburbs
1639900,House,Buhrein,3,1.5,2,,180,northern-suburbs
1639900,House,Buhrein,3,2.5,2,,250,northern-suburbs
1639900,House,Buhrein,3,2.5,4,,180,northern-suburbs
1639900,Townhouse,Buhrein,3,2.5,2,,250,northern-suburbs
1639900,Townhouse,Buhrein,3,2.5,2,150,,northern-suburbs
1639900,Townhouse,Buhrein,3,2.5,2,154,,northern-suburbs
1639900,House,Buhrein,3,3,4,,180,northern-suburbs
1640000,Apartment,Big Bay,2,1,1,,,blouberg
1640000,Apartment,Bloubergrant,2,1,1,54,,blouberg
